question,contexts,answer,ground_truth,retrieval_ms,generation_ms
What type of culture is a principal tool used to diagnose infectious disease?,"['Diagnosis of infectious disease is nearly always initiated by medical history and physical examination. More detailed identification techniques involve the culture of infectious agents isolated from a patient. Culture allows identification of infectious organisms by examining their microscopic features, by detecting the presence of substances produced by pathogens, and by directly identifying an organism by its genotype.', 'Another principal tool in the diagnosis of infectious disease is microscopy. Virtually all of the culture techniques discussed above rely, at some point, on microscopic examination for definitive identification of the infectious agent. Microscopy may be carried out with simple instruments, such as the compound light microscope, or with instruments as complex as an electron microscope.', 'Microbiological culture is a principal tool used to diagnose infectious disease. In a microbial culture, a growth medium is provided for a specific agent. A sample taken from potentially diseased tissue or fluid is then tested for the presence of an infectious agent able to grow within that medium.', 'Diagnosis of infectious disease sometimes involves identifying an infectious agent either directly or indirectly. In practice most minor infectious diseases such as warts, cutaneous abscesses, respiratory system infections and diarrheal diseases are diagnosed by their clinical presentation and treated without knowledge of the specific causative agent. Conclusions about the cause of the disease are based upon the likelihood that a patient came in contact with a particular agent, the presence of a microbe in a community, and other epidemiological considerations.', 'Microbial culture may also be used in the identification of viruses: the medium in this case being cells grown in culture that the virus can infect, and then alter or kill. In the case of viral identification, a region of dead cells results from viral growth, and is called a ""plaque"". Eukaryotic parasites may also be grown in culture as a means of identifying a particular agent.']",Microbiological culture is a principal tool used to diagnose infectious disease.,Microbiological,94.96159991249442,5584.467999986373
At what age was Lee when a white woman accused a black guy of rape?,"[""The origin of Tom Robinson is less clear, although many have speculated that his character was inspired by several models. When Lee was 10 years old, a white woman near Monroeville accused a black man named Walter Lett of raping her. The story and the trial were covered by her father's newspaper which reported that Lett was convicted and sentenced to death."", 'However, in 2005, Lee stated that she had in mind something less sensational, although the Scottsboro case served ""the same purpose"" to display Southern prejudices. Emmett Till, a black teenager who was murdered for flirting with a white woman in Mississippi in 1955, and whose death is credited as a catalyst for the Civil Rights Movement, is also considered a model for Tom Robinson.', 'Judge Taylor appoints Atticus to defend Tom Robinson, a black man who has been accused of raping a young white woman, Mayella Ewell. Although many of Maycomb\'s citizens disapprove, Atticus agrees to defend Tom to the best of his ability. Other children taunt Jem and Scout for Atticus\'s actions, calling him a ""nigger-lover"".', 'Lee has said that To Kill a Mockingbird is not an autobiography, but rather an example of how an author ""should write about what he knows and write truthfully"". Nevertheless, several people and events from Lee\'s childhood parallel those of the fictional Scout. Lee\'s father, Amasa Coleman Lee, was an attorney, similar to Atticus Finch, and in 1919, he defended two black men accused of murder.', 'One of the first incidents of the book being challenged was in Hanover, Virginia, in 1966: a parent protested that the use of rape as a plot device was immoral. Johnson cites examples of letters to local newspapers, which ranged from amusement to fury; those letters expressing the most outrage, however, complained about Mayella Ewell\'s attraction to Tom Robinson over the depictions of rape. Upon learning the school administrators were holding hearings to decide the book\'s appropriateness for the classroom, Harper Lee sent $10 to The Richmond News Leader suggesting it to be used toward the enrollment of ""the Hanover County School Board in any first grade of its choice"".']",Lee was 10 years old when a white woman near Monroeville accused a black man named Walter Lett of raping her.,10,100.06120009347796,8306.60670006182
What is Lancashire's long and productive tradition?,"['Lancashire emerged as a major commercial and industrial region during the Industrial Revolution. Manchester and Liverpool grew into its largest cities, dominating global trade and the birth of modern capitalism. The county contained several mill towns and the collieries of the Lancashire Coalfield.', 'The major settlements in the ceremonial county are concentrated on the Fylde coast (the Blackpool Urban Area), and a belt of towns running west-east along the M65: Preston, Blackburn, Accrington, Burnley, Nelson and Colne. South of Preston are the towns of Leyland and Chorley; the three formed part of the Central Lancashire New Town designated in 1970. The north of the county is predominantly rural and sparsely populated, except for the towns of Lancaster and Morecambe which form a large conurbation of almost 100,000 people.', ""By the 1830s, approximately 85% of all cotton manufactured worldwide was processed in Lancashire. Accrington, Blackburn, Bolton, Burnley, Bury, Chorley, Colne, Darwen, Nelson, Oldham, Preston, Rochdale and Wigan were major cotton mill towns during this time. Blackpool was a centre for tourism for the inhabitants of Lancashire's mill towns, particularly during wakes week."", 'The valleys of the River Ribble and its tributary the Calder form a large gap to the west of the Pennines, overlooked by Pendle Hill. Most of the larger Lancashire towns are in these valleys South of the Ribble are the West Pennine Moors and the Forest of Rossendale where former cotton mill towns are in deep valleys. The Lancashire Coalfield, largely in modern-day Greater Manchester, extended into Merseyside and to Ormskirk, Chorley, Burnley and Colne in Lancashire.', ""Lancashire is home to a significant Asian population, numbering over 70,000 and 6% of the county's population, and concentrated largely in the former cotton mill towns in the south east.""]","I'm sorry, I couldn't find that in the database.",music making,80.56839997880161,8688.705499982461
What was the new name of the abbey when Elizabeth I reestablished it?,"['The abbey was restored to the Benedictines under the Catholic Mary I of England, but they were again ejected under Elizabeth I in 1559. In 1560, Elizabeth re-established Westminster as a ""Royal Peculiar"" – a church of the Church of England responsible directly to the Sovereign, rather than to a diocesan bishop – and made it the Collegiate Church of St Peter (that is, a non-cathedral church with an attached chapter of canons, headed by a dean.) The last of Mary\'s abbots was made the first dean.', 'Since 1560, however, the building is no longer an abbey nor a cathedral, having instead the status of a Church of England ""Royal Peculiar""—a church responsible directly to the sovereign. The building itself is the original abbey church.', 'Henry VIII assumed direct royal control in 1539 and granted the abbey the status of a cathedral by charter in 1540, simultaneously issuing letters patent establishing the Diocese of Westminster. By granting the abbey cathedral status Henry VIII gained an excuse to spare it from the destruction or dissolution which he inflicted on most English abbeys during this period.', ""Between 1042 and 1052 King Edward the Confessor began rebuilding St Peter's Abbey to provide himself with a royal burial church. It was the first church in England built in the Romanesque style. The building was not completed until around 1090 but was consecrated on 28 December 1065, only a week before Edward's death on 5 January 1066."", 'Between 1535 and 1540, under Thomas Cromwell, the policy known as the Dissolution of the Monasteries was put into effect. Following a brief Roman Catholic restoration during the reign of Mary I, a loose consensus developed during the reign of Elizabeth I. The Elizabethan Religious Settlement largely formed Anglicanism into a distinctive church tradition.']","When Elizabeth I re-established it in 1560, the abbey was made the Collegiate Church of St Peter.",Collegiate Church of St Peter,88.02730008028448,15336.085400078446
What is New York's primary bus terminal?,"[""New York City's public bus fleet is the largest in North America, and the Port Authority Bus Terminal, the main intercity bus terminal of the city, serves 7,000 buses and 200,000 commuters daily, making it the busiest bus station in the world."", ""METRO Transit is the city's public transit company. The main transfer terminal is located downtown at NW 5th Street and Hudson Avenue. METRO Transit maintains limited coverage of the city's main street grid using a hub-and-spoke system from the main terminal, making many journeys impractical due to the rather small number of bus routes offered and that most trips require a transfer downtown."", 'The George Washington Bridge Bus Terminal is a couple of blocks south on Fort Washington Avenue. 181st Street is also the last south/west exit in New York on the Trans-Manhattan Expressway (I-95), just before crossing the George Washington Bridge to New Jersey.', 'Public transport is essential in New York City. 54.6% of New Yorkers commuted to work in 2005 using mass transit. This is in contrast to the rest of the United States, where about 90% of commuters drive automobiles to their workplace.', 'In Queens, the elevated AirTrain people mover system connects JFK International Airport to the New York City Subway and the Long Island Rail Road; a separate AirTrain system is planned alongside the Grand Central Parkway to connect LaGuardia Airport to these transit systems. For intercity rail, New York City is served by Amtrak, whose busiest station by a significant margin is Pennsylvania Station on the West Side of Manhattan, from which Amtrak provides connections to Boston, Philadelphia, and Washington, D.C. along the Northeast Corridor, as well as long-distance train service to other North American cities.']",New York City's main intercity bus terminal is the Port Authority Bus Terminal.,Port Authority Bus Terminal,84.78739997372031,12030.789300100878
Why is zinc oxide useful in photocopying products?,"['The semiconductor properties of zinc oxide make it useful in varistors and photocopying products. The zinc zinc-oxide cycle is a two step thermochemical process based on zinc and zinc oxide for hydrogen production.', 'Roughly one quarter of all zinc output in the United States (2009), is consumed in the form of zinc compounds; a variety of which are used industrially. Zinc oxide is widely used as a white pigment in paints, and as a catalyst in the manufacture of rubber. It is also used as a heat disperser for the rubber and acts to protect its polymers from ultraviolet radiation (the same UV protection is conferred to plastics containing zinc oxide).', 'Zinc pyrithione is used in antifouling paints.', 'Zinc sulfide (ZnS) is used in luminescent pigments such as on the hands of clocks, X-ray and television screens, and luminous paints. Crystals of ZnS are used in lasers that operate in the mid-infrared part of the spectrum. Zinc sulfate is a chemical in dyes and pigments.', 'Zinc is more reactive than iron or steel and thus will attract almost all local oxidation until it completely corrodes away. A protective surface layer of oxide and carbonate (Zn\n5(OH)\n6(CO\n3)\n2) forms as the zinc corrodes. This protection lasts even after the zinc layer is scratched but degrades through time as the zinc corrodes away.']",Zinc oxide is useful in photocopying products because of its semiconductor properties.,semiconductor,102.94920008163899,10175.158499972895
When did the preference of use of words from northern dialects begin?,"['Literary Catalan allows the use of words from different dialects, except those of very restricted use. However, from the 19th century onwards, there is a tendency of favoring words of Northern dialects in detriment of others, even though nowadays there is a greater freedom of choice.', '(See ""Dialects"" below.)', 'The influence of Old Norse certainly helped move English from a synthetic language along the continuum to a more analytic word order, and Old Norse most likely made a greater impact on the English language than any other language. The eagerness of Vikings in the Danelaw to communicate with their southern Anglo-Saxon neighbors produced a friction that led to the erosion of the complicated inflectional word-endings. Simeon Potter notes: ""No less far-reaching was the influence of Scandinavian upon the inflexional endings of English in hastening that wearing away and leveling of grammatical forms which gradually spread from north to south.', 'Until roughly the 16th century, speakers of all the varieties of the West Germanic languages from the mouth of the Rhine to the Alps had been accustomed to refer to their native speech as Dietsch, (Neder)duyts or some other cognate of theudisk. This let inevitably to confusion since similar terms referred to different languages. Therefore, in the 16th century, a differentiation took place.', 'Three Germanic dialects were originally spoken in the Low Countries: Frisian in the north and along the western coast; Saxon in the east (contiguous with the Low German area); and Franconian in the centre and south. It is the Franconian dialects that is designated as Old Dutch, and that would develop in Middle Dutch and later Modern Dutch. The division in these development phases is mostly conventional, since the transition between them was very gradual.']",The tendency to favor words from Northern dialects began from the 19th century onwards.,19th century,79.28049995098263,10199.29110002704
When did Northern Rock investors panic and a bank run begin?,"['One of the first victims was Northern Rock, a medium-sized British bank. The highly leveraged nature of its business led the bank to request security from the Bank of England. This in turn led to investor panic and a bank run in mid-September 2007.', 'The financial institution crisis hit its peak in September and October 2008. Several major institutions either failed, were acquired under duress, or were subject to government takeover. These included Lehman Brothers, Merrill Lynch, Fannie Mae, Freddie Mac, Washington Mutual, Wachovia, Citigroup, and AIG.', 'In September 2008, the crisis hit its most critical stage. There was the equivalent of a bank run on the money market funds, which frequently invest in commercial paper issued by corporations to fund their operations and payrolls. Withdrawal from money markets were $144.5 billion during one week, versus $7.1 billion the week prior.', 'Initially the companies affected were those directly involved in home construction and mortgage lending such as Northern Rock and Countrywide Financial, as they could no longer obtain financing through the credit markets. Over 100 mortgage lenders went bankrupt during 2007 and 2008. Concerns that investment bank Bear Stearns would collapse in March 2008 resulted in its fire-sale to JP Morgan Chase.', ""Calls by Liberal Democrat Treasury Spokesman Vince Cable to nationalise the institution were initially ignored; in February 2008, however, the British government (having failed to find a private sector buyer) relented, and the bank was taken into public hands. Northern Rock's problems proved to be an early indication of the troubles that would soon befall other banks and financial institutions.""]",Investor panic and a bank run at Northern Rock occurred in mid-September 2007.,September 2007,100.91469995677471,11876.05339998845
When did Bronck settle in the New York area?,"['Jonas Bronck (c. 1600–43) was a Swedish born emigrant from Komstad, Norra Ljunga parish in Småland, Sweden who arrived in New Netherland during the spring of 1639. He became the first recorded European settler in the area now known as the Bronx.', ""He leased land from the Dutch West India Company on the neck of the mainland immediately north of the Dutch settlement in Harlem (on Manhattan island), and bought additional tracts from the local tribes. He eventually accumulated 500 acres (about 2 square km, or 3/4 of a square mile) between the Harlem River and the Aquahung, which became known as Bronck's River, or The Bronx. Dutch and English settlers referred to the area as Bronck's Land."", 'The Bronx is named after Jonas Bronck who created the first settlement as part of the New Netherland colony in 1639. The native Lenape were displaced after 1643 by settlers. In the 19th and 20th centuries, the Bronx received many immigrant groups as it was transformed into an urban community, first from various European countries (particularly Ireland, Germany and Italy) and later from the Caribbean region (particularly Puerto Rico, Jamaica and the Dominican Republic), as well as African American migrants from the American South.', 'In the precolonial era, the area of present-day New York City was inhabited by various bands of Algonquian tribes of Native Americans, including the Lenape, whose homeland, known as Lenapehoking, included Staten Island; the western portion of Long Island, including the area that would become Brooklyn and Queens; Manhattan; the Bronx; and the Lower Hudson Valley.', 'A permanent European presence in New Netherland began in 1624 – making New York the 12th oldest continuously occupied European-established settlement in the continental United States  – with the founding of a Dutch fur trading settlement on Governors Island. In 1625, construction was started on a citadel and a Fort Amsterdam on Manhattan Island, later called New Amsterdam (Nieuw Amsterdam). The colony of New Amsterdam was centered at the site which would eventually become Lower Manhattan.']",Jonas Bronck arrived in New Netherland during the spring of 1639.,1639,90.96669999416918,13287.361299968325
What is the marking for a 2N2222A in a plastic case?,"['Manufacturers of devices may have their own proprietary numbering system, for example CK722. Since devices are second-sourced, a manufacturer\'s prefix (like ""MPF"" in MPF102, which originally would denote a Motorola FET) now is an unreliable indicator of who made the device. Some proprietary naming schemes adopt parts of other naming schemes, for example a PN2222A is a (possibly Fairchild Semiconductor) 2N2222A in a plastic case (but a PN108 is a plastic version of a BC108, not a 2N108, while the PN100 is unrelated to other xx100 devices).', 'The Pro Electron standard, the European Electronic Component Manufacturers Association part numbering scheme, begins with two letters: the first gives the semiconductor type (A for germanium, B for silicon, and C for materials like GaAs); the second letter denotes the intended use (A for diode, C for general-purpose transistor, etc.). A 3-digit sequence number (or one letter then 2 digits, for industrial types) follows. With early devices this indicated the case type.', 'The JEDEC EIA370 transistor device numbers usually start with ""2N"", indicating a three-terminal device (dual-gate field-effect transistors are four-terminal devices, so begin with 3N), then a 2, 3 or 4-digit sequential number with no significance as to device properties (although early devices with low numbers tend to be germanium). For example, 2N3055 is a silicon n–p–n power transistor, 2N1301 is a p–n–p germanium switching transistor. A letter suffix (such as ""A"") is sometimes used to indicate a newer variant, but rarely gain groupings.', 'The back of the cartridge bears a label with instructions on handling. Production and software revision codes were imprinted as stamps on the back label to correspond with the software version and producer. With the exception of The Legend of Zelda and Zelda II: The Adventure of Link, manufactured in gold-plastic carts, all licensed NTSC and PAL cartridges are a standard shade of gray plastic.', 'NES consoles sold in different regions had different lockout chips, so games marketed in one region would not work on consoles from another region. Known regions are: USA/Canada (3193 lockout chip), most of Europe (3195), Asia (3196) and UK, Italy and Australia (3197). Since two types of lockout chip were used in Europe, European NES game boxes often had an ""A"" or ""B"" letter on the front, indicating whether the game is compatible with UK/Italian/Australian consoles (A), or the rest of Europe (B).']",A 2N2222A in a plastic case is marked as a PN2222A.,PN2222A,97.48830005992204,15238.128299941309
What does the abbreviation DCA stand for? ,"['Defensive Counterair (DCA) is defined as ""all the defensive measures designed to detect, identify, intercept, and destroy or negate enemy forces attempting to penetrate or attack through friendly airspace"" (JP 1-02). A major goal of DCA operations, in concert with OCA operations, is to provide an area from which forces can operate, secure from air and missile threats. The DCA mission comprises both active and passive defense measures.', 'This Directorate was created in an attempt to end years of rivalry over influence, philosophy and budget between the United States Department of Defense (DOD) and the CIA. In spite of this, the Department of Defense recently organized its own global clandestine intelligence service, the Defense Clandestine Service (DCS), under the Defense Intelligence Agency (DIA).', 'In French, air defence is called DCA (Défense contre les aéronefs, ""aéronef"" being the generic term for all kind of airborne device (airplane, airship, balloon, missile, rocket, etc.)).', ""Each CCDR is supported by a standing Component Numbered Air Force (C-NAF) to provide planning and execution of aerospace forces in support of CCDR requirements. Each C-NAF consists of a Commander, Air Force Forces (COMAFFOR) and AFFOR/A-staff, and an Air Operations Center (AOC). As needed to support multiple Joint Force Commanders (JFC) in the COCOM's Area of Responsibility (AOR), the C-NAF may deploy Air Component Coordinate Elements (ACCE) to liaise with the JFC."", ""The logical format of an audio CD (officially Compact Disc Digital Audio or CD-DA) is described in a document produced in 1980 by the format's joint creators, Sony and Philips. The document is known colloquially as the Red Book CD-DA after the colour of its cover. The format is a two-channel 16-bit PCM encoding at a 44.1 kHz sampling rate per channel.""]","Depending on the context, DCA stands for Defensive Counterair or, in French, Défense contre les aéronefs.",Defensive Counterair,107.42969997227192,12211.839199997485
What year did Chinese astronomers start to observe comets?,"['Astronomy: Astronomical observations from China constitute the longest continuous sequence from any civilisation and include records of sunspots (112 records from 364 BC), supernovas (1054), lunar and solar eclipses. By the 12th century, they could reasonably accurately make predictions of eclipses, but the knowledge of this was lost during the Ming dynasty, so that the Jesuit Matteo Ricci gained much favour in 1601 by his predictions. By 635 Chinese astronomers had observed that the tails of comets always point away from the sun.', 'Han-era astronomers adopted a geocentric model of the universe, theorizing that it was shaped like a sphere surrounding the earth in the center. They assumed that the Sun, Moon, and planets were spherical and not disc-shaped. They also thought that the illumination of the Moon and planets was caused by sunlight, that lunar eclipses occurred when the Earth obstructed sunlight falling onto the Moon, and that a solar eclipse occurred when the Moon obstructed sunlight from reaching the Earth.', ""Some of the earliest recorded observations ever made through a telescope, Galileo's drawings on 28 December 1612 and 27 January 1613, contain plotted points that match up with what is now known to be the position of Neptune. On both occasions, Galileo seems to have mistaken Neptune for a fixed star when it appeared close—in conjunction—to Jupiter in the night sky; hence, he is not credited with Neptune's discovery. At his first observation in December 1612, Neptune was almost stationary in the sky because it had just turned retrograde that day."", 'Astronomers like Hipparchus (c. 190 – c. 120 BC) built upon the measurements of the Babylonian astronomers before him, to measure the precession of the Earth.', 'The astronomer Aristarchus of Samos was the first known person to propose a heliocentric model of the solar system, while the geographer Eratosthenes accurately calculated the circumference of the Earth. Hipparchus (c. 190 – c.']","I'm sorry, I couldn't find that in the database.",635,83.36959988810122,12545.1669000322
When did glassworkers begin to consider their products fine art?,"['The early 20th-century saw the large-scale factory production of glass art by firms such as Waterford and Lalique. From about 1960 onwards there have been an increasing number of small studios hand-producing glass artworks, and glass artists began to class themselves as in effect sculptors working in glass, and their works as part fine arts.', 'From the 19th century, there was a revival in many ancient glass-making techniques including cameo glass, achieved for the first time since the Roman Empire and initially mostly used for pieces in a neo-classical style. The Art Nouveau movement made great use of glass, with René Lalique, Émile Gallé, and Daum of Nancy producing colored vases and similar pieces, often in cameo glass, and also using luster techniques. Louis Comfort Tiffany in America specialized in stained glass, both secular and religious, and his famous lamps.', 'Glass remained a luxury material, and the disasters that overtook Late Bronze Age civilizations seem to have brought glass-making to a halt. Indigenous development of glass technology in South Asia may have begun in 1730 BCE. In ancient China, though, glassmaking seems to have a late start, compared to ceramics and metal work.', 'Naturally occurring glass, especially the volcanic glass obsidian, has been used by many Stone Age societies across the globe for the production of sharp cutting tools and, due to its limited source areas, was extensively traded. But in general, archaeological evidence suggests that the first true glass was made in coastal north Syria, Mesopotamia or ancient Egypt. The earliest known glass objects, of the mid third millennium BCE, were beads, perhaps initially created as accidental by-products of metal-working (slags) or during the production of faience, a pre-glass vitreous material made by a process similar to glazing.', ""When used in art glass or studio glass is colored using closely guarded recipes that involve specific combinations of metal oxides, melting temperatures and 'cook' times. Most colored glass used in the art market is manufactured in volume by vendors who serve this market although there are some glassmakers with the ability to make their own color from raw materials.""]","From about 1960 onwards, glass artists began to class themselves as sculptors working in glass and their works as part of the fine arts.",1960,81.31799998227507,19058.566199964844
When did Armenia become a sovereign kingdom?,"['Armenia is a unitary, multi-party, democratic nation-state with an ancient cultural heritage. Urartu was established in 860 BC and by the 6th century BC it was replaced by the Satrapy of Armenia. In the 1st century BC the Kingdom of Armenia reached its height under Tigranes the Great.', 'Orontid Armenia formally passed to empire of Alexander the Great following his conquest of Persia. Alexander appointed an Orontid named Mithranes to govern Armenia. Armenia later became a vassal state of the Seleucid Empire, but it maintained a considerable degree of autonomy, retaining its native rulers.', 'The modern Republic of Armenia became independent in 1991 during the dissolution of the Soviet Union.', ""The first geographical entity that was called Armenia by neighboring peoples (such as by Hecataeus of Miletus and on the Achaemenid Behistun Inscription) was established in the late 6th century BC under the Orontid dynasty within the Achaemenid Persian Empire as part of the latters' territories, and which later became a kingdom. At its zenith (95–65 BC), the state extended from the Caucasus all the way to what is now central Turkey, Lebanon, and northern Iran. The imperial reign of Tigranes the Great is thus the span of time during which Armenia itself conquered areas populated by other peoples."", ""During the late 6th century BC, the first geographical entity that was called Armenia by neighboring populations was established under the Orontid Dynasty within the Achaemenid Empire, as part of the latters' territories. The kingdom became fully sovereign from the sphere of influence of the Seleucid Empire in 190 BC under King Artaxias I and begun the rule of the Artaxiad dynasty. Armenia reached its height between 95 and 66 BC under Tigranes the Great, becoming the most powerful kingdom of its time east of the Roman Republic.""]",Armenia became fully sovereign from the sphere of influence of the Seleucid Empire in 190 BC under King Artaxias I.,885 AD,84.1946000000462,14641.729500028305
Colloquial stratum can be traced to several strata in what lexicon?,"[""The pronounced divergence between literary and colloquial pronunciations found in Hokkien dialects is attributed to the presence of several strata in the Min lexicon. The earliest, colloquial stratum is traced to the Han dynasty (206 BCE - 220 CE); the second colloquial one comes from the period of the Southern and Northern Dynasties (420 - 589 CE); the third stratum of pronunciations (typically literary ones) comes from the Tang Dynasty (618–907 CE) and is based on the prestige dialect of Chang'an (modern day Xi'an), its capital."", 'Some authors have proposed that there may be evidence of a sub-stratum or add-stratum language for geographic features and various crafts and agricultural activities, called variously Proto-Euphratean or Proto Tigrean, but this is disputed by others.', 'In many societies, however, a particular dialect, often the sociolect of the elite class, comes to be identified as the ""standard"" or ""proper"" version of a language by those seeking to make a social distinction, and is contrasted with other varieties. As a result of this, in some contexts the term ""dialect"" refers specifically to varieties with low social status. In this secondary sense of ""dialect"", language varieties are often called dialects rather than languages:', '(See ""Dialects"" below.)', 'The term dialect (from Latin dialectus, dialectos, from the ancient Greek word διάλεκτος diálektos, ""discourse"", from διά diá, ""through"" and λέγω legō, ""I speak"") is used in two distinct ways to refer to two different types of linguistic phenomena.']",The colloquial stratum can be traced to several strata in the Min lexicon.,Min,90.07460006978363,7337.518699932843
What Israeli company uses motion sensors to display information on a screen embedded in the wall of the cabs?,"['There are several technologies aimed to provide better experience to passengers suffering from claustrophobia, anthropophobia or social anxiety. Israeli startup DigiGage uses motion sensors to scroll the pre-rendered images, building and floor-specific content on a screen embedded into the wall as the cab moves up and down. British company LiftEye provides a virtual window technology to turn common elevator into panoramic.', 'It creates 3d video panorama using live feed from cameras placed vertically along the facade and synchronizes it with cab movement. The video is projected on a wall-sized screens making it look like the walls are made of glass.', 'Comcast announced in May 2007 and launched in September 2008 a dashboard called SmartZone. Hewlett-Packard led ""design, creation and management"". Collaboration and unified messaging technology came from open-source vendor Zimbra.', ""The Israeli model was being studied by several countries and being implemented in Denmark and Australia. However, Israel's trailblazing electric car company Better Place shut down in 2013."", 'Intel and Microsoft built their first overseas research and development centers in Israel, and other high-tech multi-national corporations, such as IBM, Google, Apple, HP, Cisco Systems, and Motorola, have opened R&D facilities in the country.']",The Israeli startup DigiGage uses motion sensors to scroll pre-rendered images and floor-specific content on a screen embedded into the wall.,DigiGage,83.3184999646619,14897.503799991682
When did Namibia stop being a German colony?,"['The dry lands of Namibia were inhabited since early times by San, Damara, and Namaqua, and since about the 14th century AD by immigrating Bantu who came with the Bantu expansion. Most of the territory became a German Imperial protectorate in 1884 and remained a German colony until the end of World War I. In 1920, the League of Nations mandated the country to South Africa, which imposed its laws and, from 1948, its apartheid policy.', 'A large minority of whites (around 30,000) trace their family origins back to the German settlers who colonized Namibia prior to the British confiscation of German lands after World War One, and they maintain German cultural and educational institutions. Nearly all Portuguese settlers came to the country from the former Portuguese colony of Angola. The 1960 census reported 526,004 persons in what was then South-West Africa, including 73,464 whites (14%).', ""South Africa occupied the colony in 1915 after defeating the German force during World War I and administered it from 1919 onward as a League of Nations mandate territory. Although the South African government desired to incorporate 'South-West Africa' into its territory, it never officially did so, although it was administered as the de facto 'fifth province', with the white minority having representation in the whites-only Parliament of South Africa, as well as electing their own local administration the SWA Legislative Assembly. The South African government also appointed the SWA administrator, who had extensive powers."", 'Namibia gained independence from South Africa on 21 March 1990, following the Namibian War of Independence. Its capital and largest city is Windhoek, and it is a member state of the United Nations (UN), the Southern African Development Community (SADC), the African Union (AU), and the Commonwealth of Nations.', 'In response to the 1966 ruling by the International Court of Justice, South-West Africa People\'s Organisation (SWAPO) military wing, People\'s Liberation Army of Namibia, a guerrilla group began their armed struggle for independence, but it was not until 1988 that South Africa agreed to end its occupation of Namibia, in accordance with a UN peace plan for the entire region. During the South African occupation of Namibia, white commercial farmers, most of whom came as settlers from South Africa and represented 0.2% of the national population, owned 74% of the arable land. Outside the central-southern area of Namibia (known as the ""Police Zone"" since the German era and which contained the main towns, industries, mines and best arable land), the country was divided into ""homelands"", the version of South African bantustan applied to Namibia, although only a few were actually established because indigenous Namibians often did not cooperate.']",Namibia remained a German colony until the end of World War I.,end of World War I,83.0887999618426,15315.788200008683
What is Germany's constitution called?,"['Federalism is one of the entrenched constitutional principles of Germany. According to the German constitution (called Grundgesetz or in English Basic Law), some topics, such as foreign affairs and defense, are the exclusive responsibility of the federation (i.e., the federal level), while others fall under the shared authority of the states and the federation; the states retain residual legislative authority for all other areas, including ""culture"", which in Germany includes not only topics such as financial promotion of arts and sciences, but also most forms of education and job training. Though international relations including international treaties are primarily the responsibility of the federal level, the constituent states have certain limited powers in this area: in matters that affect them directly, the states defend their interests at the federal level through the Bundesrat (literally Federal Council, the upper house of the German Federal Parliament) and in areas where they have legislative authority they have limited powers to conclude international treaties ""with the consent of the federal government"".', 'Final interpretation of and amendments to the German Constitution, the Grundgesetz, is the task of the Bundesverfassungsgericht (Federal Constitutional Court), which is the de facto highest German court, as it can declare both federal and state legislation ineffective, and has the power to overrule decisions of all other federal courts, despite not being a regular court of appeals on itself in the German court system. It is also the only court possessing the power and authority to outlaw political parties, if it is deemed that these parties have repeatedly violated articles of the Constitution.', 'The Basic Law of the Federal Republic of Germany, the federal constitution, stipulates that the structure of each Federal State\'s government must ""conform to the principles of republican, democratic, and social government, based on the rule of law"" (Article 28). Most of the states are governed by a cabinet led by a Ministerpräsident (Minister-President), together with a unicameral legislative body known as the Landtag (State Diet). The states are parliamentary republics and the relationship between their legislative and executive branches mirrors that of the federal system: the legislatures are popularly elected for four or five years (depending on the state), and the Minister-President is then chosen by a majority vote among the Landtag\'s members.', 'However, this term is not used officially, neither by the constitution of 1919 nor by the Basic Law (Constitution) of 1949. Three Länder call themselves Freistaaten (Free States, which is the old-fashioned German expression for Republic), Bavaria (since 1919), Saxony (originally since 1919 and again since 1990), and Thuringia (since 1994). There is little continuity between the current states and their predecessors of the Weimar Republic with the exception of the three free states, and the two city-states of Hamburg and Bremen.', 'Later, the constitution was amended to state that the citizens of the 16 states had successfully achieved the unity of Germany in free self-determination and that the Basic Law thus applied to the entire German people. Article 23, which had allowed ""any other parts of Germany"" to join, was rephrased. It had been used in 1957 to reintegrate the Saar Protectorate as the Saarland into the Federal Republic, and this was used as a model for German reunification in 1990.']","Germany's constitution is called the Grundgesetz, or Basic Law in English.",the Grundgesetz,85.59310005512089,10842.425499926321
